transaction_id,account_id,merchant_id,amount_usd,transaction_date
TXNOV5UNZV8067CF0,ACCY0WZOUQHO6E7,MERSZNQESRPARM5,2109.28,2023-06-09 22:22:47
TXNQOHFK8URKFTWIP,ACCB5HPIQ3JFGSV,MERRYS3JDL2KWB4,4552.21,2023-06-09 22:50:21
TXNY0NFYGV9RBFZ89,ACC9TRW7SK3NP04,MER1UIZJT1NCFA4,8511.4,2023-06-09 23:15:21
TXN1506R3Y04452C4,ACCB5JN5AME08UE,MERJICF3YM1MK85,418.24,2023-06-09 23:33:44
TXNH19X5EHM6AS7SH,ACCFW8VF4KRGSJR,MERMVA0G2SABKMD,1725.38,2023-06-09 23:42:04
TXNLPHUDAXUVNQ9XU,ACCIGWWCVJSTZZX,MEREP5TL2BESAMR,1645.52,2023-06-10 01:36:08
TXNNCXLDA8FO6C1EX,ACCMALI0JQXY841,MERVAXJJ3XQ8N4M,6031.96,2023-06-10 02:58:09
TXNMO0IDNWNE2I4AA,ACCRZ5ZA2I6ALCL,MERLQBDM7B9E0XS,8149.45,2023-06-10 03:09:16
TXNYU4DOBX07X5GZ1,ACC3DN3OWV30020,MER5PATMQL76N65,5570.43,2023-06-10 03:54:01
TXNL2SWWO5UFRUGMC,ACCCY6QMGUGFJPW,MER79IBQHKZZDHJ,1294.62,2023-06-10 04:21:30
TXN76064SLJ7P9QMP,ACC78GVIK5JHVVY,MERN52QWPJR60QE,5552.27,2023-06-10 05:56:08
TXNLYO69IC3DV8QBM,ACCS1PXJ6TWRL30,MERK5F5TE49KBO1,1699.82,2023-06-10 06:37:06
TXNH7Q7EV0XXY4Q8D,ACCNZRQBL8NCO4R,MER21VZST0P421C,5415.76,2023-06-10 06:50:08
TXNQDM6Y70OKTUKA9,ACC3HQFDY5BQ3TV,MER7VN8IG8LUC5P,8933.65,2023-06-10 07:36:26
TXNNY5I3IHOL528LZ,ACCSUYUNOBT8VPI,MERJR6WSEVKX6SI,9372.1,2023-06-10 07:46:24
TXNPNVV7DPVL36G6B,ACC85ZIEUVEEI1T,MERXJ0FGVQFEYK8,2043.31,2023-06-10 10:43:52
TXNU03VN3XLPXQCLS,ACC6SMZFPIW4VGI,MERECXE0SYNIIIZ,121.62,2023-06-10 11:16:48
TXN963DA5T2CWXC9S,ACC0NLKHNOYF0QT,MERK84F74L49L38,1907.66,2023-06-10 13:23:38
TXNEMXRHLYPC8MN8G,ACC68KYTBHRJ71Y,MER4QUUTD570GNH,4978.56,2023-06-10 16:10:51
TXNNJTXQQ9JB70CHT,ACCXKW04U5FP5HG,MER7KZFLDNLP9QO,2321.49,2023-06-10 16:40:21
TXN6LI9FVA68GZL53,ACC8H8O138MEVK3,MERHFS9LLY0NQHX,2551.37,2023-06-10 17:49:57
TXNAV6D0RI2IN6C4O,ACCQVIG1T8YFMUJ,MERKTBU3RV2S5FO,1837.18,2023-06-10 18:16:01
TXNQXCNJTP1T6B8R0,ACCLJW1KTW27ADC,MERK3KW87GSGQKJ,607.42,2023-06-10 20:45:17
TXNJOGCPIFHDBEF7L,ACC0TC0CHGKSB8T,MER4I1J34K44NKB,3014.32,2023-06-10 21:21:58
TXNMIQ3LJM1I6WN4G,ACCJ1DV11FK2023,MER24EAWWW2JNFF,4942.26,2023-06-10 21:31:43
TXN22C294AQTP91ZG,ACCUVOEWO9FGVW8,MERBFY210LMT9DR,3644.9,2023-06-10 21:48:41
TXNK24BJFEIEION2D,ACC7QKLOQDK43L9,MERZX0QAIH55I06,833.25,2023-06-10 22:24:23
TXN6C8FOF1R7LXAR8,ACCX9C374SSH8UK,MER29UZD1WNLS6N,117.95,2023-06-10 22:31:58
TXN6YL41X42NKL579,ACCRY2RWQNZH7RH,MERRUWKX7T4SHEE,1370.67,2023-06-10 23:19:17
TXNSURX2YNZLY20VS,ACC4A9QMMROZC3C,MERBAWE1IGZYMUD,1981.07,2023-06-10 23:25:50
TXNBXZMXMUNAZ4F25,ACCO3ME7JOIDZ42,MERTSL6E20AE1CM,2899.25,2023-06-11 01:30:35
TXNJ0W5FHXTT91LT1,ACCALHE3VDJ8BGQ,MERNDY22AUB33EG,1308.24,2023-06-11 04:35:13
TXNOVPWPKW29ULYT2,ACCKVEEJNU99Q2S,MER5RTNEQU5KHNI,4766.03,2023-06-11 09:06:14
TXNJHJWYO7A94HP3N,ACC9S993H4256GC,MERPCEITQTFLI54,5817.71,2023-06-11 11:37:20
TXN96I3485LQN1NQQ,ACCJ2FWVOKCAZ4X,MERKH2278WUZ0G0,9616.99,2023-06-11 11:57:13
TXNX1M4Q0LX5LJ99H,ACCBK1ZRJGLHUWK,MERIY2YBXL9G9AI,7048.67,2023-06-11 12:21:18
TXNVUL8W3EMMHKMKB,ACCGX2B3YA1XIB2,MERNIBAMKDS2TM5,7667.12,2023-06-11 13:05:27
TXNGWDISXJ9556PJP,ACC1J1ORMFHCP7R,MERP91SXTF21WFX,2844.94,2023-06-11 14:03:02
TXNFUCGZCHZC8C9N5,ACCAA5UA3HU89Z4,MERJCMZY2I14C66,7614.96,2023-06-11 14:57:19
TXN80GYUPTUU2SQ92,ACC8VL8SXM89VD4,MERPK0KR6V94R35,5301.37,2023-06-11 15:34:22
TXNML3AFQUR2M5WG0,ACCF004UCJ58YDY,MERW2QMB0VPFAGJ,7141.76,2023-06-11 16:53:13
TXNT62MOLHYZQYMQJ,ACCJ1VIKEEDSQBH,MER29UZD1WNLS6N,8234.28,2023-06-11 18:03:16
TXN4WQRAPLIZ0NXZ1,ACC6Y4PAHD5D2B7,MERPSAVEL3MNSKQ,352.12,2023-06-11 18:09:38
TXN8JB00GYIGT3ZMK,ACC6GXW00G9IB6L,MERJ2VCMOR0NIRK,1410.48,2023-06-11 18:42:14
TXNHB92T0AYIKCGSO,ACCILL851BHPPZU,MERA68YYVNAI467,6819.9,2023-06-11 20:05:55
TXNLH2TE3TBUQMYT0,ACCDUPQQURN3I5S,MERYWPR8EZ89GZZ,3211.54,2023-06-11 20:56:24
TXNNCM1GS3URQSSBA,ACCPXF2PBCY6QTR,MER5KCOYVACF9L4,2583.8,2023-06-11 21:26:20
TXN45RLTERO4048H7,ACCNU8Q34HFJMKE,MER3IVBYX9PTI2A,1021.86,2023-06-11 22:44:09
TXNCWFL7T2MRMU0LW,ACCSSZSYHN7DLPC,MERKWII4VHP4LEK,3977.75,2023-06-12 00:30:36
TXNGLST5NBEO49HL7,ACCT8A9E35FJDY1,MERYUUWIYJJDSIM,3516.79,2023-06-12 00:57:54
TXNE529DV7XM2TTAO,ACCA71VEKA83ULK,MEREQ5B79CG7CS1,436.06,2023-06-12 02:29:18
TXN8AJXFRETPZ3CVL,ACCSAEEEYRH1CYX,MERB0ASQYS0LY1Z,5439.95,2023-06-12 04:11:02
TXN9W9HGY1I2HYRHR,ACC21B4U0UA23NU,MERDUNAX6KX0NON,7678.22,2023-06-12 10:02:24
TXN940VMNEK3NGVVC,ACC3KFLX37GCXJF,MERJZ1BKWSLKME9,5334.18,2023-06-12 10:35:59
TXNQPS7R9H2SLLQOU,ACCA2OYEWAK16EO,MERS522YFGQ5HOR,7016.46,2023-06-12 12:59:33
TXNHK9TKCAT7YVXN4,ACCHJ6ER1LXHSQ6,MERVTQRFV9E1D0Q,8283.76,2023-06-12 13:56:41
TXN6KY5MSEBVYXEMC,ACCFWLIWNZOEAJF,MERQDP4CH5N3XR3,7473.72,2023-06-12 14:44:01
TXNQI7RRD8OXU7098,ACC8A150L1STOSK,MERX02JJSD4DP4L,1398.49,2023-06-12 14:45:58
TXNDPJ7QAMHA1TJNJ,ACCOXITFSLI39GO,MERBAEYK33U21LE,5348.33,2023-06-12 17:00:30
TXNTHY0IJIPYQLKGG,ACCSFUW578BE4J1,MERVCAQ5IWKT43Z,1183.53,2023-06-12 17:10:41
TXNN3V3F4GYN9UWQF,ACC5Q9J6MHJBNY7,MER0JVG4UUH9DYG,5387.44,2023-06-12 17:34:03
TXNW436QLK3V3RRPE,ACCXZF92IDOSGZV,MERGDDWPZNUDLC2,5090.63,2023-06-12 17:46:14
TXNTHA7C5IAYNTTJ1,ACCFNYK9XP749ZH,MERSUHR4Y89XGW5,885.98,2023-06-12 20:06:08
TXNJXTAA5E7DPPGM4,ACCC7HG4B603N1H,MER2V2JXEZXITAP,5944.11,2023-06-12 20:53:01
TXNW58DO2E1I780UX,ACCJ6AIG45HG5Q9,MER2S3CTO00HG20,9422.02,2023-06-12 20:55:58
TXNPAND76LGUWH3EK,ACCBY08F0ODEFRQ,MERH10TN1BPUXM1,5328.15,2023-06-12 21:20:31
TXNHKHJI6AF4K1J34,ACCOF9KP94NYAU7,MER4S649V8CTELC,1701.42,2023-06-12 21:22:20
TXN5K2Y82F4SLMDD2,ACCU15AQPL8YC60,MERS50YAYUMM07F,7182.96,2023-06-12 22:36:46
TXN22RRTS4GQ9DDTL,ACCY2IA7RDM41ZD,MERVUBMZJRGVUXA,2362.57,2023-06-13 01:26:39
TXNF6B5H8LAEZ11JY,ACCMXSNFEWWZ00F,MERA958G3O6BCMA,196.74,2023-06-13 01:40:44
TXN03IOZQYQPWNYKO,ACC3B07HJXN9MD4,MERESD3773XS2H1,5797.32,2023-06-13 01:41:13
TXNM32ZHZ0R751TE3,ACCSBSNRWLQGQKF,MERICLWRZ2O3YHR,1505.52,2023-06-13 03:34:32
TXNNTN6PMJ9OKOILF,ACCGJC4VD3W3W3P,MER2XKOX6FMS7R3,1716.6,2023-06-13 07:36:25
TXN86HMNJ8O51IGZ7,ACCRSHI52KQUK7F,MER0TMZK609KBZL,2102.41,2023-06-13 12:30:45
TXN3AYG8AFURGGII1,ACCE297SORQWHE9,MER6O30BEAXX092,4731.86,2023-06-13 12:58:49
TXNNPUSWXRZUT2T1Q,ACC9X8G2C3UALKC,MERUWLTDLM1HXVK,9508.27,2023-06-13 13:19:04
TXNBXDU5X5IXBXOJX,ACCAF3UBX6H0NA0,MERJZ1BKWSLKME9,8949.26,2023-06-13 13:39:26
TXN3P6DLOMLBBFK92,ACCBJPMQS6NAZKF,MERS0PRMQDPJ7PK,3348.52,2023-06-13 15:32:17
TXNRDXGHL0R6SXTLN,ACC0UJ6ZOUE42X1,MER6H31HVUY8BG6,9133.35,2023-06-13 16:18:08
TXNQI74JLR1JUENE2,ACCF6TA6SJX7FDP,MER7IJYD9CTCZUC,9212.48,2023-06-13 16:55:40
TXN39RQU04EMW0YG9,ACC9UY5BJVTD2AV,MERMV502X0DQEJC,4502.53,2023-06-13 17:46:41
TXND7T3KDXB7ZEQEM,ACCB0NLLKNNLUK7,MERSYMCDGCEPZPC,4827.33,2023-06-13 18:26:52
TXNV9YLK91WDAU4V8,ACCRB0U0QBDPB7V,MERPXGFSFJ3TI0E,5873.34,2023-06-13 19:04:21
TXN21FZHEOMHQ9SL5,ACCZXZZBUUL6WKI,MER2ACC1UTZM5IL,8753.79,2023-06-13 19:34:36
TXNU2JSRA1EWSG54E,ACCAALC1ZQQ4OCF,MERBUFLSWZO9JGX,9924.96,2023-06-13 22:40:17
TXNQCL5PCX7AOFSV3,ACCHXIBAUOL9388,MERK3S5F8ZR65IK,6590.03,2023-06-14 02:15:16
TXNDG95OL36WBVH9Q,ACC615KXTZXPXOH,MER7UMG8TIJN5K1,9492.3,2023-06-14 03:10:15
TXNI4YCDUEACIE8D2,ACC54SFG1A6J105,MERVHUYTSDJVC2A,9535.34,2023-06-14 04:04:19
TXNZAW9TCCCTD8GO1,ACCHL6I4V23M9E4,MERBIQTTDUCGAWV,5983.83,2023-06-14 07:45:14
TXNMJABO5DE5DFFGH,ACCRGY3IJ452QO7,MEREW1YROO8BZKG,8101.43,2023-06-14 08:43:53
TXNPWGAPQ3VCLLS3N,ACCNJ1SK4GYZQGO,MERH0A7CE00L5NC,9916.0,2023-06-14 08:56:00
TXNAKOK1N2Y9K341X,ACCJSYOHP5H3CBK,MERLW3H4A9QOFNA,598.1,2023-06-14 09:26:47
TXN6GQGE7C6FWFKEO,ACCZWWODWXII1MI,MERRAGU1ERBLH4B,6921.64,2023-06-14 09:28:20
TXNG08H7FLZW2G628,ACCAHCIRTUR5EZD,MERO2T7L74FIJNU,1681.54,2023-06-14 13:05:42
TXN5LWAXVJQ656FR9,ACC0PWZP7QVO319,MERKPRA6NSRDS18,4768.15,2023-06-14 14:46:39
TXNOV5E21HEOWOUYC,ACC1HEO497X6IQ8,MER6ZKKRU285NER,9836.97,2023-06-14 14:54:41
TXNUKZKV6T0XVOSSO,ACCF4S87AP8W0P7,MERZ35LHA66J945,8111.22,2023-06-14 17:04:17
TXNSJDTGZ60R3NLFI,ACC4V7EPSEAT8PR,MERKSHPXTT304O3,7434.42,2023-06-14 17:21:31
TXNO2MTO8TP85BIT4,ACCJQJH6YQQ7YWY,MERKJJIUBQYKT3E,2671.51,2023-06-14 17:26:35
TXNTIBLK63XQNHQ21,ACC2M7NABRP1Z09,MER2YGUHJHIP41G,6885.67,2023-06-14 18:10:49
TXNDZX87MP7I5G9FH,ACC1C5TX0VQGQII,MEREH2TLSI8BB99,8204.36,2023-06-14 18:57:11
TXN3GCHMIWWL7NW3Q,ACCSLEYDTDDBKK3,MERSFDAH1YQZS72,5448.88,2023-06-14 19:28:31
TXN7ZRY2SMM926NJX,ACC3PELZ5HY17KB,MERA8D8A84UO2DR,7696.39,2023-06-14 20:33:03
TXNRMDMDZ8TN12WWM,ACCK9RRVX8G2LTZ,MER8QXQNBNUE6NT,2838.75,2023-06-14 22:22:41
TXNB5TW67QZFQOGPK,ACCFGX72SZI4VM1,MERNDE8I16PTAA3,756.51,2023-06-14 23:01:44
TXNLA2NY1NLC28PMM,ACCZ4AA5E3DMPRM,MERX6P9WGKYOE97,803.04,2023-06-15 00:53:36
TXNPK0DQ7PZP04ZJW,ACCNNDXF77TJS35,MERAP6ZPGVRLE7I,1481.01,2023-06-15 01:10:17
TXNPJSSOQDJTKUF97,ACCB7UUQ74ATZC6,MERT3FEDWZ1LTDB,958.89,2023-06-15 01:45:22
TXN81DQBPAEFMEOLT,ACC69HLVFIIM95E,MERYD8UNM3YIQA3,733.16,2023-06-15 04:51:19
TXNTY4LMVTBGK1Q3C,ACCQ1UL03DQN5GX,MERNYPR4TTNWE2D,7203.08,2023-06-15 06:27:48
TXNT2I5PYL12730IC,ACCAK68PQ77FNWI,MERRAE2AOX5NFQE,8693.27,2023-06-15 07:53:42
TXN35SX64HYXEC8NL,ACC4W5UPW1BWPEK,MER10KHQSFD3SYB,5904.42,2023-06-15 11:17:25
TXN1Z2KSM52SPGO2F,ACCEB5E2CSA2IOV,MERAFF3XN9S177T,1204.87,2023-06-15 14:06:13
TXNTXPJT1U6I5R5JT,ACCXLSEHS3NOZI6,MERK84F74L49L38,3753.19,2023-06-15 14:50:57
TXNE0O2GLP5BNFHJP,ACCS8P2G2W3GIHR,MERBBJQUZ8QYHMM,3639.53,2023-06-15 15:12:34
TXNQEVVQWLQF8J6VS,ACCBK2A5PQ1A50K,MER64M0Q1ON4190,1153.42,2023-06-15 16:24:08
TXNU0KW2GXNNZFX7Y,ACCIOSJHQ38NX8M,MERG2TNGZ4293I0,3646.79,2023-06-15 17:19:17
TXNM30YOXFOM6ZNUN,ACCUCXURRR5UKCG,MERBUNKKJ8D0SM0,4055.38,2023-06-15 19:11:40
TXNSL0BIZU8HCXLMN,ACCLNJPTXEVKJTO,MERIFH761ORG421,1276.58,2023-06-15 19:54:30
TXNPUL3C8GCYACV1L,ACCQAJ0SRBJVQ7Q,MER292WEALBHLPT,6045.27,2023-06-15 21:52:55
TXNHY81EYWF3KRS0M,ACCSXOJ59CASYDR,MERUTRFDWO8KUBX,1840.9,2023-06-15 22:58:59
TXN44G9V02SGYBYO5,ACCQYY4HIWC02RB,MEREGLZRDQ1HR1H,4803.99,2023-06-15 23:22:02
TXNF6RB93NWEYMYQI,ACCLHXI91CSU0JP,MERMKC3AX5BBBUZ,5107.19,2023-06-16 00:50:03
TXN881PIYHSMDYAXV,ACC6S0HZGCBEJWR,MEREZA4DZESNKSR,6129.45,2023-06-16 02:47:36
TXNK903UEYO3ZRNWP,ACCUTNJH71BX205,MER4FA56SREPTZ0,745.95,2023-06-16 04:55:55
TXN6JB4E07MMQT28N,ACC3X0BSWEF0C7E,MER7HA7RBC3X0B7,9405.95,2023-06-16 10:11:22
TXNZA1B4JUFMHYB4O,ACCY5EVXCGKR6P2,MERET5HERJO1TEV,2462.46,2023-06-16 10:46:57
TXNN5QB5QD6P2D032,ACCMWO0NE98UEYD,MERF2IKTM8DB7Z8,4238.89,2023-06-16 13:44:13
TXNBWWPX18XGE25SU,ACCQMREZCHGCH9D,MER3M2EF21KZTAM,9973.17,2023-06-16 15:37:06
TXN3G330WR1O08A1M,ACCFAXH9B6U92U8,MERE5MDX0ZWWQ5Z,1509.72,2023-06-16 16:33:22
TXN0GXLBN8C898142,ACCLKWDO6OFJ73I,MERW2Y4CJMK1IUT,4316.84,2023-06-16 20:07:46
TXNAJAC47LO0CGC3X,ACCVFTLUUPE4C5R,MERVKI4XF925HSG,2965.42,2023-06-16 22:17:27
TXNK7BEUECI7QCWE4,ACCMU4ZVGL8T4XL,MER8QQVJD1FTCWC,2869.72,2023-06-17 02:19:10
TXNFQCNIHX5T18MEV,ACCLB7BLUK1PEJ6,MER6Q6C3FY46DRD,4961.69,2023-06-17 03:32:53
TXNRYN5MMD9C2S947,ACCE5EZRSTFQU1U,MEREBG5GA3O3M1Z,711.01,2023-06-17 04:19:23
TXN8VMUC0EXY84HHA,ACCSANWV1YNMLGH,MER2KMRXU3FMQUD,46.67,2023-06-17 04:39:20
TXN58WD5CRAHBS5JP,ACCC8DVEYO8CCY4,MER6EAWSALQ44TJ,2616.15,2023-06-17 07:28:55
TXNMIXR528Z9XN3ID,ACC0QLY8MSV8OAY,MERWJ6BUVMJZ0TY,2009.82,2023-06-17 07:33:07
TXNXMYNXGIX5OGPEO,ACC98JGE34B9RSF,MERFSFLBAAHKI9U,7710.55,2023-06-17 07:47:51
TXNOECF8XB2VPNC7Z,ACCNAJ6VF821EIC,MEROD53WIR1MBNS,1148.26,2023-06-17 07:58:43
TXNWY7FRABGKC1EHV,ACCM1Y7S12EAJQ2,MERFPNRIBGDEXFJ,948.04,2023-06-17 08:01:35
TXN20C79XEHHEJU58,ACC22V0VFA1DM7U,MERNKL77OE7AXN5,1209.55,2023-06-17 08:54:01
TXNN31S4PWVDHBVCF,ACCZNRWOJE2ZUY7,MERA5FHJEPS16Q0,924.22,2023-06-17 12:46:06
TXNON4O0KCVUO73OW,ACC7A1OAUHIVIX9,MER11MOEN4OE0HW,9912.72,2023-06-17 13:38:52
TXNIYKAUHMUBHBBPR,ACCAMT3232NKAM1,MERXRRCGGR20TXH,1266.28,2023-06-17 14:09:09
TXNEYCVJCXSTX3I9K,ACCM670IJRDVHHU,MERKMUKI7RZAC1Z,1666.17,2023-06-17 15:13:29
TXNEYG23PB3X7S1T1,ACC9Q5LW7UPYHZY,MER50F5KZUKAOG6,7623.09,2023-06-17 17:03:39
TXNIFEO5E2SZK1F8S,ACCPLKMTD33B9BO,MERD8J4G5SZLQQ6,6476.16,2023-06-17 17:31:56
TXNRCAW7U5W10JBCP,ACCLHCBK923YQEZ,MERTMHDSICL0123,9637.1,2023-06-17 18:20:30
TXNIHXEC0ZIQO4HPN,ACC4GR2IJBR1I13,MERJTYGOZ8ZO6PB,6826.44,2023-06-17 18:42:11
TXN7ORWBC0KVJUP9O,ACCHWJTQ3WMHBHS,MER5W60EXC2XPHC,4105.15,2023-06-17 18:55:31
TXN1F565386CPVYXU,ACCCW1HWJL39GSG,MERI5TG15TXQS39,6862.65,2023-06-17 20:43:20
TXN07997POZ5ZRS71,ACCR8SAP0JB76O8,MER64YI4EDJUQR7,666.41,2023-06-17 21:11:32
TXN2YHS0071UDPHN1,ACCDHI01RVC8N2W,MERXV1RM2JBW698,6003.51,2023-06-17 21:13:57
TXNFZRX0XX8T7SE1J,ACCL03HRI7BQU1V,MERFD2S9ZJWPVR8,3534.14,2023-06-17 23:18:43
TXN3YDGDOP3K9UU33,ACC4EP34Q989ZPW,MERNRNS6GRGL1P6,6572.19,2023-06-18 02:18:39
TXNMSPZRBKMKZCX8J,ACCPN4V7ON14PZ6,MERAQL6QUIXJQM7,2384.62,2023-06-18 04:19:40
TXNNBYDPJQFN0PFIM,ACCOYMS1D1QDA0H,MERLVS9YUH6HTJV,442.93,2023-06-18 04:53:49
TXNNJTZL3QONUA5IZ,ACCKCPRXECAJIT7,MERF3NZ6HVCH28U,322.63,2023-06-18 05:10:54
TXNQBJJL6I0NRA6DA,ACC7YH1EEZZCELD,MER4G57UOH27ZLW,1629.74,2023-06-18 06:30:53
TXNNSO2T9B7GI1BDJ,ACCQJY3PMLKW21U,MERTVNYIQUQM9T8,8496.18,2023-06-18 07:10:49
TXN91LODUGOINFCLX,ACCKJORWKF8B1VZ,MERVNUIMIBPDQ3B,19.98,2023-06-18 07:38:42
TXNCO5ZRU5P7YPR0O,ACCRSCKD8FOV8KL,MER11MOEN4OE0HW,2370.77,2023-06-18 07:53:35
TXNAFLWDCRW8Y3KDZ,ACC2X4WK2T0PB43,MERZG9PE931QPGN,491.11,2023-06-18 08:06:44
TXNPVD2IJQ8A9H8GU,ACCJDVXJ7TP1QW1,MERZSKWJAI7RMBN,9514.2,2023-06-18 10:52:39
TXNQY3AC1G1FUJQDX,ACCP8BRAHSPNRKT,MERM4Y8V0E6LP66,9459.55,2023-06-18 10:58:56
TXNE9CO843YRL95KG,ACCB8O8FIVVO098,MERDIR8TJVBAXAZ,5525.21,2023-06-18 11:34:48
TXNFZLJN78FNE70SU,ACC6LO9FFIXJSA4,MERWD9WXTMXQZWQ,4632.75,2023-06-18 19:27:22
TXN5FX0DEHFAPYJ6F,ACCMYJ7C1Z777H4,MERW6TAXXVXGGP1,8208.08,2023-06-18 20:12:54
TXNI2TEGN87MVNK84,ACC7ZLJUNUR1BSY,MERRGXC91710C57,5287.25,2023-06-18 20:40:14
TXNW68ACN5284S3ZM,ACCP3UDXILOD2OK,MER098LLO5RAP5J,5399.57,2023-06-18 21:07:43
TXNOT5TUCTI9E8ITL,ACCL8I36DYH6O5I,MER3SMTDEEEU7HU,1085.22,2023-06-19 00:46:52
TXNEUKKZZ1MA2X1Y6,ACCV3UOJZ0BDZ48,MERX440T0FT4IMD,2448.32,2023-06-19 02:07:22
TXNDPIB12EPHVK8H7,ACC8L8WPGEEYMVQ,MERTZXA7QWWIEOD,9797.12,2023-06-19 02:35:07
TXN2RDBZEAFMKFRQ4,ACCFPOC10O5NRY3,MERCI35LXNT4RI1,8546.89,2023-06-19 03:05:18
TXN1FYMRGCZE60EI3,ACCG9ZITQVC8O4B,MERJDONF1ZHKLXP,5283.63,2023-06-19 04:01:19
TXNR7N1YINSB17QEY,ACCGY4V66JK95NC,MER3NESX8BX5KWL,266.47,2023-06-19 04:27:25
TXNH95PRY17IB0XP6,ACCASMTLLKE8TAX,MER4MB8WUJT1JJC,727.15,2023-06-19 04:58:48
TXNJ6OIR0THSWAFST,ACCAJEIVQ5YJWHR,MERA1CO2K2XXCHC,7058.39,2023-06-19 05:47:49
TXN9633VVSNY3OM4K,ACCILJYTY201NBL,MERI9UKYJCMYJCS,9165.68,2023-06-19 08:38:46
TXNIQQGC29XYKGJA8,ACCK9A3K1TBFJCB,MERJ139ZRG64LCN,2852.35,2023-06-19 08:51:20
TXNHN2G82LYC60NLC,ACC6492V81TQWDC,MER281XTNX4SEM8,4470.93,2023-06-19 09:07:15
TXNUYAYJ4P2KGU6TX,ACCUFH67K9VVIHD,MERMG1I5F8BE3WP,4959.3,2023-06-19 10:17:22
TXNLPHTWF0YSB4WYM,ACC9FSKR6JB5KHN,MERRG7CSOZ3Y7EF,1787.89,2023-06-19 11:27:47
TXNLNUJIP9KFICBSF,ACCL5WAV9VNI0LV,MEREUX21KMYSLZ2,3254.99,2023-06-19 11:45:26
TXN0XB90MHUTST670,ACCVVWIGLFRE2MF,MERWXBNFNOZ771P,4936.55,2023-06-19 13:04:57
TXNB5RP5XYFPUBDAU,ACC39K38HIK6SF9,MERZOLRXIGCF7SZ,6932.57,2023-06-19 13:13:35
TXNYMJIA2OH5DACDE,ACCY35QAZ0CN70V,MER3JTXZ6HYZYRU,1228.62,2023-06-19 13:25:48
TXNXA97RG53F2UJAA,ACC80PNXX0CBG2T,MEROW4QDCZFT7UF,1963.1,2023-06-19 13:46:18
TXNRT12H78ZSP92LF,ACC54J9TGG1I5B8,MER840UDKYX2ZYN,6502.24,2023-06-19 13:57:12
TXNPL73OTGUMZMHOO,ACCT7SIWREBWVUB,MER7PWA0OIOMA8F,5267.52,2023-06-19 14:45:59
TXNHCZOGHWH8OEXQZ,ACCEGYOPHEFA5MK,MER4UOJ0YFD3U8M,5685.32,2023-06-19 15:13:46
TXN2FRRT4C0QAJMX9,ACCKB4N6GIFT6CX,MER3MPDSS2SY7HT,1904.63,2023-06-19 15:15:28
TXNOY6TROWJW6CQC0,ACCEJBDYI1HI2WG,MERJPAW0Y4O6WLV,6053.21,2023-06-19 15:47:48
TXNFR91HR0A8DB1L5,ACCZGFG8QVW6BOR,MERIA1KBJS1PDKJ,2002.09,2023-06-19 17:25:37
TXNEIDK0WSAOX5249,ACCKHQ1XA5EQWRT,MERWJWJ4MVF2O1H,47.24,2023-06-19 18:07:15
TXNMDY0L3N4UA5MCO,ACC0YGEAS0YT1BJ,MERA25Y2AIBC5OS,760.4,2023-06-19 19:34:32
TXNW4QL2O26ZV57HT,ACCUW5O7KK2A8UM,MERT1YULZK1R5OU,475.5,2023-06-19 20:35:32
TXN0UM3HKS3TQN9H1,ACCDC7MHB5018GT,MERC0SOS81802LV,137.1,2023-06-19 21:37:04
TXNZYVO255XITGDAV,ACCL8F0GWADJI07,MERDTQ7X9D82JW1,2228.0,2023-06-19 23:01:48
TXNY3MYNSDKMYVIM3,ACC9I0W67U83PKY,MER1TFZ5Z3B7U15,9043.11,2023-06-19 23:55:14
TXNBV5M1O6EXCVCNB,ACC75IIARAN7F4S,MERBBMMPIW855KO,3958.0,2023-06-20 02:03:52
TXNNU4FXPR71ARXH3,ACC65F2XG6WOLIF,MERLMY9DDSCORBS,949.1,2023-06-20 02:25:44
TXNH0NELOODH5KLBO,ACCD94HZHTO1T2C,MER4DX0OOC1PUOY,7127.95,2023-06-20 03:52:28
TXNT9ZD7VBIP4M17A,ACCIAQQO05TXUA5,MEREQFPRZH9KEL5,3897.34,2023-06-20 04:16:49
TXNGHIEZD2JRZFNPG,ACCCLFME0UU44TG,MERAF0V92MGGCUL,9938.31,2023-06-20 04:34:23
TXNP2ZDP1M2DRK9OQ,ACCNJ5R0JXH70FT,MERX70U07PD513K,6509.73,2023-06-20 04:36:04
TXNT1D4L3YEQ87DSC,ACCC2VF1DXJAXXC,MERO9OSM6AKV1JH,7337.03,2023-06-20 04:56:42
TXN21YMI3X5NCYRP2,ACCNCOX95QEXL4Z,MERW6TAXXVXGGP1,3274.53,2023-06-20 06:08:23
TXNABDHJOX5J3EY6O,ACCWA96MTWJ8R43,MERDH072SW3LNX2,6924.55,2023-06-20 07:19:47
TXNMWDVB9LRZ0L0CS,ACC240SKPFIWO3N,MERDKGEUOC34IXW,2943.81,2023-06-20 08:42:05
TXNMCULO6087HEXS3,ACCGSM1P9C1GSNL,MERJJ28XJ7PU1DF,5852.91,2023-06-20 10:16:29
TXNKXUMKY9C13C6C0,ACC9CA5AJKQZKVT,MER6WAT0TEAFRS4,7179.33,2023-06-20 10:19:06
TXNNRHAA5ACVP0Z3S,ACCLM79K6U8K2RK,MERHC2GJ4RIUEF6,7999.18,2023-06-20 10:36:11
